AggregateReceived
74759999257.22975
104719998965.63504
100239999006.54883
105279998958.46577
63279999370.17546
96599999041.80554
55999999442.33398
106959998944.49982
77559999228.48737
98839999020.65913
108079998932.84213
91279999093.2225
103039998980.13828
92959999079.38602
105279998958.14867
94639999061.29959
98279999026.24889
73079999273.88948
97999999028.37375
65239999351.27249
103879998971.79506
103599998974.91777
105279998956.57733
97439999033.33322
106119998950.70412
98839999020.718
105839998952.64992
96039999047.03682
101359998997.87181
103319998977.26613
100799999001.32988
79519999209.1871
98279999026.23299
65519999348.15296
73359999269.75407
102199998988.36816
91279999094.43207
92399999083.241
100519999003.5035
65239999350.55112
110319998909.621
76719999237.04593
102759998982.32645
107519998936.06297
80919999196.0171
99679999013.35141
66919999334.68255
103039998981.88268
62719999375.710266
94359999063.89767
63559999367.37793
110039998913.57184
91279999095.95917
63559999367.34403
111439998898.7906
97999999028.75262
59359999409.47774
70559999298.73878
87919999128.8317
85679999148.56482
107239998941.30771
84279999162.17314
109479998918.14502
69999999302.7339
65519999348.43242
109199998920.59682
62159999381.53549
71959999284.31834
103039998979.10922
108359998929.28683
104719998964.66992
92959999078.38657
81199999192.90851
59919999404.79794
109479998919.06769
75039999254.35968
72799999276.66156
70559999298.52174
105839998952.40996
99959999009.34097
83719999168.29483
103599998975.75258
101919998992.3231
76719999236.07372
65239999350.77089
78399999221.77213
98279999026.36798
106119998949.42375
87639999129.74103
61879999383.899475
108359998927.9202
66359999340.492714
106679998944.9631
107799998935.41747
104999998961.69633
92679999080.94475
104159998969.2683
103039998980.94559
110879998905.81097
59919999403.94314
106119998949.63943
103879998971.29633
106679998945.0468
60759999395.59871
99959999009.65457
57679999425.87018
81199999193.16833
92679999080.12836
75599999248.93785
104719998963.64787
103039998979.13525
61599999386.97287
71679999287.07304
108359998928.76616
89879999107.27315
83719999168.66402
103599998974.02504
109479998918.40793
87919999128.88998
61879999384.0002
94359999063.9922
74199999262.44826
73919999264.46793
87639999130.16968
64679999357.32421
62999999372.78034
104439998967.34424
104439998966.76079
99959999008.48213
98279999026.45328
94079999065.49028
85679999150.29984
91839999088.86235
103879998971.77893
107799998933.27197
104439998965.08159
73919999264.52551
100799999000.8118
82599999180.06877
99679999012.45677
108359998929.68925
92399999082.77437
100799999002.33238
84839999157.70059
109479998919.45827
98559999022.7223
104999998960.3407
91279999095.35165
78399999221.34355
62439999378.21152
90999999097.25783
81199999194.17442
71679999286.94777
68039999322.83746
104439998966.79413
58799999415.66054
109199998921.47078
85959999145.444
75599999248.39641
73359999269.91429
67759999325.14017
67479999329.147766
75039999254.10744
77559999229.55353
103319998977.38252
75599999248.73279
61879999384.970146
67479999328.780205
105839998955.53214
102759998981.04436
106119998951.53667
69719999306.35191
105839998953.50117
103319998977.55261
102759998981.78355
97159999035.81639
108639998926.28914
99399999016.97665
74759999256.90082
91279999094.16893
90999999097.74002
108639998926.46826
59919999403.95393
108919998923.9822
103599998974.12195
109759998917.8261
102759998982.8999
98839999020.85115
106399998948.4748
92119999086.81105
72799999275.87607
75879999246.28009
104999998963.20978
107799998935.05641
98839999020.31674
80639999200.33267
95479999054.96971
84839999157.31628
86799999137.44478
91559999089.38617
99399999014.04848
77279999232.76793
90999999094.6015
71119999292.7105
107239998943.69894
108919998924.983
88759999118.47777
84559999161.32242
78119999223.98404
108639998927.48506
106119998951.28851
70279999302.00446
82599999178.96362
98839999022.33894
69999999303.87578
68039999323.09473
90999999098.69247
80919999194.7496
78679999217.41792
97719999031.97115
55439999448.104744
107519998937.90808
96319999043.46037
105559998957.67996
89599999110.71877
89879999107.78476
105559998956.10101
80919999195.18358
100239999008.50586
104159998969.36926
102479998985.38448
68319999319.89329
101079999001.28778
62159999382.60565
107519998937.90172
60199999400.62053
101359998995.44023
96599999041.30614
64399999358.52024
93799999068.15547
110319998909.17409
62439999378.58663
95759999050.82343
81479999190.64372
82319999183.65247
73359999271.60062
103599998975.99268
104159998968.33266
99399999013.58804
106959998941.1616
86799999140.03699
69159999312.09853
96879999040.07011
97159999038.56026
69439999308.76286
58239999421.45153
71679999287.04057
105559998955.20842
99959999010.94536
88199999125.43622
64399999359.88323
99119999016.88394
82039999183.6781
93519999072.27826
78399999220.87274
80359999200.85931
106679998944.57228
82879999176.47319
83159999172.91331
70279999300.77295
76159999241.85287
96319999044.28831
64679999356.84958
104159998969.35687
73639999268.21564
87359999132.03119
107239998939.9691
84559999159.79274
111439998901.15892
62999999372.20317
60199999401.561485
68039999322.53087
94079999066.54518
103039998980.24811
89039999116.28926
88479999122.30656
100519999004.31876
62159999381.99319
104439998967.3975
105279998958.11215
69439999311.59703
77559999228.84064
72239999283.12329
66079999343.42337
110039998912.38242
62439999379.60393
105559998955.48775
65239999350.29195
77839999225.91705
97999999031.8005
56559999437.46191
105279998958.60063
82319999181.89088
103319998977.9806
76159999242.74274
95479999052.98744
56559999436.83246
95759999051.18303
62159999382.42557
103599998976.20949
55719999445.36823
63559999366.95149
96599999042.29376
101919998990.9928
86519999140.01889
108079998933.22766
106119998950.13106
109759998915.80762
68319999322.45015
106399998946.19063
106119998950.22473
106679998945.6809
79239999211.53593
82039999184.19829
99679999012.32068
55719999445.48452
85399999150.82455
103039998980.76122
106959998943.33446
105839998955.72697
108639998925.25253
75599999248.69617
97439999034.86519
98839999019.92586
101079998998.08289
108639998927.33752
100519999005.22438
73079999274.13327
101359998995.11705
95479999054.50166
103599998975.10234
82319999182.51141
82039999185.7067
98839999020.01428
86239999144.18077
75599999249.05177
100519999003.52032
107799998934.16174
66919999333.50914
105279998959.71008
95759999050.27077
106959998942.02277
84279999163.40128
70559999297.4392
108639998925.4232
104999998960.41309
100799999002.37383
103599998975.67139
88759999120.39842
104719998965.01366
79799999207.71854
64959999354.2158
87919999127.44647
107799998933.1742
66919999335.36669
73359999270.13788
88199999124.67851
86799999138.31084
59639999406.19225
108079998932.39452
98839999019.12024
96039999049.67807
60759999395.92541
76159999242.6965
102479998986.38475
91559999092.42284
87639999129.49133
66639999337.75528
103879998971.01163
97159999037.05888
100239999007.83783
106679998945.45827
101359998996.28076
90999999096.18498
95479999053.07141
62719999375.29729
106119998950.35016
108919998925.98521
76999999235.34703
59079999411.62974
97999999029.91219
63279999369.68592
61039999392.67017
82599999179.36984
62719999376.40535
104439998967.47784
65519999347.53288
74479999260.4166
70279999301.30785
87919999129.30592
108919998923.98152
80919999196.55255
87919999125.76581
71679999287.66481
84279999162.85196
71959999285.67957
97439999033.54051
105279998959.34627
91279999092.26854
109199998922.15019
62999999373.62848
109199998921.19052
104719998963.69301
103879998973.69232
98279999026.22931
81759999187.81557
95199999056.51172
88759999118.9493
82039999184.45119
97439999035.05641
71399999290.40431
80639999198.92667
99959999010.8758
89879999109.13629
73919999265.09395
80359999200.4761
108079998931.44055
106679998946.5938
83439999171.30156
105559998956.90741
98839999020.99646
81479999190.26819
66359999340.491035
69719999306.70743
96879999038.91518
104439998966.40352
100239999006.55685
102759998983.94812
108359998928.86996
77279999232.25737
73919999264.51721
59639999406.17249
95479999053.88974
108079998931.69104
97439999035.28654
62719999375.731926
95479999055.36093
97439999034.44855
86519999141.19046
103879998973.63956
103319998977.14412
103319998978.44815
86239999143.8257
94639999063.25514
109479998919.79022
65519999348.28518
87639999129.83737
59359999409.884834
104719998962.5941
89319999113.44722
108639998925.50183
72239999282.00623
68319999321.23025
100799999002.11148
69719999307.2324
85399999152.65298
106679998944.64423
101919998991.92586
74479999259.54958
70839999295.02612
108919998923.70245
81479999189.85387
96879999038.44083
106959998943.29881
80639999198.41774
104719998963.55322
99399999015.3023
107799998934.62193
99959999009.61937
75039999253.3471
85679999150.02136
78679999218.56337
83159999172.89742
82879999176.88077
82879999177.79012
64399999359.24037
92399999083.17488
68039999322.98315
106119998949.71318
83999999167.29434
110879998906.54366
102199998989.38985
89879999108.4733
99119999018.47885
