AggregateReceived,,
5599999944,,5.599999944
10639999894,,10.63999989
6999999930,,6.99999993
7279999928,,7.279999928
4479999955,,4.479999955
9239999908,,9.239999908
6159999939,,6.159999939
8399999916,,8.399999916
5039999950,,5.03999995
5599999944,,5.599999944
9799999902,,9.799999902
4479999955,,4.479999955
9239999908,,9.239999908
6719999933,,6.719999933
10079999899,,10.0799999
8959999910,,8.95999991
7839999922,,7.839999922
5599999944,,5.599999944
7839999922,,7.839999922
5039999950,,5.03999995
9799999902,,9.799999902
8679999913,,8.679999913
8399999916,,8.399999916
8959999911,,8.959999911
10359999897,,10.3599999
10639999894,,10.63999989
8119999919,,8.119999919
8679999913,,8.679999913
7559999924,,7.559999924
13999999860,,13.99999986
8399999916,,8.399999916
6159999938,,6.159999938
5879999941,,5.879999941
6159999939,,6.159999939
7279999928,,7.279999928
7839999922,,7.839999922
9239999907,,9.239999907
9519999905,,9.519999905
10079999899,,10.0799999
5879999941,,5.879999941
7559999925,,7.559999925
11479999885,,11.47999989
7839999922,,7.839999922
8959999911,,8.959999911
10079999899,,10.0799999
9799999903,,9.799999903
10919999891,,10.91999989
8399999916,,8.399999916
7559999925,,7.559999925
7559999924,,7.559999924
10079999899,,10.0799999
9519999905,,9.519999905
8959999911,,8.959999911
9519999905,,9.519999905
10079999899,,10.0799999
12039999880,,12.03999988
9519999905,,9.519999905
7279999928,,7.279999928
11479999886,,11.47999989
11759999882,,11.75999988
9519999905,,9.519999905
13719999863,,13.71999986
8399999916,,8.399999916
17639999824,,17.63999982
15399999846,,15.39999985
10359999897,,10.3599999
18479999816,,18.47999982
22399999776,,22.39999978
24919999751,,24.91999975
33039999670,,33.03999967
47039999531,,47.03999953
64119999361,,64.11999936
65519999346,,65.51999935
52359999477,,52.35999948
95479999046,,95.47999905
71679999284,,71.67999928
71399999290,,71.39999929
69999999302,,69.9999993
104999998954,,104.999999
99959999001,,99.959999
83719999164,,83.71999916
103599998965,,103.599999
101919998985,,101.919999
76719999233,,76.71999923
65239999350,,65.23999935
78399999219,,78.39999922
98279999019,,98.27999902
106119998941,,106.1199989
87639999127,,87.63999913
61879999381,,61.87999938
108359998920,,108.3599989
66359999339,,66.35999934
106679998936,,106.6799989
107799998924,,107.7999989
104999998951,,104.999999
92679999074,,92.67999907
104159998961,,104.159999
103039998973,,103.039999
110879998894,,110.8799989
59919999401,,59.9199994
106119998942,,106.1199989
103879998964,,103.879999
106679998940,,106.6799989
60759999395,,60.75999939
99959999005,,99.959999
57679999425,,57.67999943
81199999191,,81.19999919
92679999076,,92.67999908
75599999245,,75.59999925
104719998956,,104.719999
103039998972,,103.039999
61599999386,,61.59999939
71679999285,,71.67999929
108359998920,,108.3599989
89879999102,,89.8799991
83719999164,,83.71999916
103599998968,,103.599999
109479998908,,109.4799989
87919999124,,87.91999912
61879999382,,61.87999938
94359999057,,94.35999906
73919999264,,73.91999926
73919999261,,73.91999926
87639999126,,87.63999913
64679999354,,64.67999935
62999999371,,62.99999937
104439998957,,104.439999
104439998959,,104.439999
99959999003,,99.959999
98279999020,,98.27999902
94079999061,,94.07999906
85679999145,,85.67999915
91839999085,,91.83999909
103879998963,,103.879999
107799998921,,107.7999989
104439998958,,104.439999
73919999262,,73.91999926
100799998993,,100.799999
82599999175,,82.59999917
99679999004,,99.679999
108359998920,,108.3599989
92399999078,,92.39999908
100799998997,,100.799999
84839999155,,84.83999916
109479998909,,109.4799989
98559999017,,98.55999902
