V2I sumrate,V2V sumrate,"V2I, V2V sumrate",outageprobability
174.80664066531,10.651685303231933,185.45832596854194,0.0180131896942904
143.69004022216762,21.175457760771593,164.86549798293922,0.01732768795744421
123.37536441400562,31.43697250394257,154.8123369179482,0.020157024980363897
100.51419052875556,41.79349716171053,142.30768769046608,0.02657822400827773
79.21794915174435,51.03632399362018,130.25427314536452,0.03237973324750516
