systemThrouput,,,
2.798355553,,4.99518129,MAX
2.918552956,,4.976959244,MEAN
3.050075039,,,
3.166460022,,,
3.260238603,,,
3.346129823,,,
3.423367174,,,
3.50723844,,,
3.556816132,,,
3.623934949,,,
3.668687652,,,
3.719490925,,,
3.760719278,,,
3.79363673,,,
3.833598944,,,
3.86292654,,,
3.890438155,,,
3.929635954,,,
3.951084726,,,
3.971781138,,,
4.004157713,,,
4.033870396,,,
4.06496982,,,
4.079807091,,,
4.09419938,,,
4.106136154,,,
4.129236292,,,
4.158965929,,,
4.169726375,,,
4.182904052,,,
4.183945607,,,
4.208757029,,,
4.221992648,,,
4.246129431,,,
4.263221844,,,
4.262603833,,,
4.276632088,,,
4.291980069,,,
4.290013398,,,
4.309547221,,,
4.308167561,,,
4.324396829,,,
4.340712098,,,
4.353722985,,,
4.345997982,,,
4.351618915,,,
4.375273934,,,
4.372807184,,,
4.371678589,,,
4.393317975,,,
4.412090729,,,
4.407754329,,,
4.420198228,,,
4.427124348,,,
4.414646832,,,
4.427522682,,,
4.445958586,,,
4.438095378,,,
4.451521065,,,
4.462086481,,,
4.464244435,,,
4.467423503,,,
4.477354402,,,
4.490143388,,,
4.484855199,,,
4.502238976,,,
4.497892687,,,
4.504821411,,,
4.522234736,,,
4.511423745,,,
4.511605929,,,
4.511356712,,,
4.53137654,,,
4.536099011,,,
4.528816147,,,
4.536200926,,,
4.54714303,,,
4.535504607,,,
4.551984535,,,
4.560982001,,,
4.556948622,,,
4.569291851,,,
4.56824284,,,
4.577151872,,,
4.569271826,,,
4.573099183,,,
4.585381135,,,
4.559328201,,,
4.593974356,,,
4.581177096,,,
4.599345987,,,
4.59324729,,,
4.597461815,,,
4.605359655,,,
4.595245475,,,
4.612704208,,,
4.60551114,,,
4.606589069,,,
4.599564662,,,
4.613453376,,,
4.616707636,,,
4.616052304,,,
4.628667043,,,
4.624045639,,,
4.626054636,,,
4.635667605,,,
4.638613737,,,
4.651764144,,,
4.638744969,,,
4.641865745,,,
4.639936555,,,
4.653504987,,,
4.654322356,,,
4.65622328,,,
4.658754147,,,
4.64563661,,,
4.651307515,,,
4.651228781,,,
4.668573112,,,
4.660742009,,,
4.657986224,,,
4.666441791,,,
4.67057522,,,
4.684547059,,,
4.674502841,,,
4.666871444,,,
4.687104017,,,
4.687563317,,,
4.684106319,,,
4.687088929,,,
4.685955456,,,
4.674242535,,,
4.692535699,,,
4.698864544,,,
4.698329117,,,
4.696411973,,,
4.697609791,,,
4.703150005,,,
4.70356851,,,
4.68761932,,,
4.697189334,,,
4.692869384,,,
4.712104357,,,
4.707656878,,,
4.709769318,,,
4.699876759,,,
4.696414707,,,
4.714516642,,,
4.707325622,,,
4.719944648,,,
4.704483025,,,
4.723492791,,,
4.717088122,,,
4.711982605,,,
4.718327006,,,
4.716567058,,,
4.722054537,,,
4.730638864,,,
4.719568567,,,
4.728026785,,,
4.711248261,,,
4.722640875,,,
4.724848254,,,
4.71531666,,,
4.725728078,,,
4.725248831,,,
4.726648135,,,
4.731473757,,,
4.722448152,,,
4.724633747,,,
4.730711839,,,
4.739935402,,,
4.734921983,,,
4.740718816,,,
4.750227717,,,
4.739101831,,,
4.742252721,,,
4.751776051,,,
4.756498728,,,
4.7415604,,,
4.74772467,,,
4.744356429,,,
4.754205984,,,
4.748440356,,,
4.753586565,,,
4.750993865,,,
4.750297955,,,
4.759481771,,,
4.758564285,,,
4.751985091,,,
4.744765381,,,
4.761320461,,,
4.762706733,,,
4.758193328,,,
4.764706431,,,
4.767727566,,,
4.756734429,,,
4.767512055,,,
4.762876385,,,
4.755074436,,,
4.759493877,,,
4.752273891,,,
4.758668085,,,
4.768038028,,,
4.773992879,,,
4.783931715,,,
4.771725616,,,
4.766367301,,,
4.766729907,,,
4.764429984,,,
4.765815695,,,
4.779647543,,,
4.786348767,,,
4.786776267,,,
4.776011789,,,
4.776369268,,,
4.779472778,,,
4.781088418,,,
4.782841724,,,
4.779583909,,,
4.781616476,,,
4.781396688,,,
4.789697458,,,
4.777592596,,,
4.781324898,,,
4.798526532,,,
4.778092723,,,
4.795477429,,,
4.783890508,,,
4.798973767,,,
4.794906659,,,
4.79248077,,,
4.794043726,,,
4.791847618,,,
4.796903192,,,
