Regret,,
6.916E+10,,69.15999931
1.6324E+11,,163.2399984
2.5648E+11,,256.4799975
3.5448E+11,,354.4799965
4.1328E+11,,413.2799959
5.0064E+11,,500.639995
5.5048E+11,,550.4799945
6.4904E+11,,649.0399936
7.2156E+11,,721.5599929
8.148E+11,,814.7999919
9.1308E+11,,913.079991
9.9988E+11,,999.8799901
1.09368E+12,,1093.679989
1.17992E+12,,1179.919988
1.27512E+12,,1275.119987
1.3608E+12,,1360.799987
1.45124E+12,,1451.239986
1.51872E+12,,1518.719985
1.60888E+12,,1608.879984
1.66908E+12,,1669.079983
1.76316E+12,,1763.159983
1.85808E+12,,1858.079982
1.95496E+12,,1954.959981
2.04344E+12,,2043.43998
2.1392E+12,,2139.199979
2.2274E+12,,2227.399978
2.32512E+12,,2325.119977
2.41248E+12,,2412.479976
2.50628E+12,,2506.279975
2.5956E+12,,2595.599974
2.688E+12,,2687.999973
2.76136E+12,,2761.359973
2.85376E+12,,2853.759972
2.91312E+12,,2913.119971
2.9792E+12,,2979.19997
3.07356E+12,,3073.55997
3.1556E+12,,3155.599969
3.23848E+12,,3238.479968
3.32892E+12,,3328.919967
3.38828E+12,,3388.279966
3.49104E+12,,3491.039965
3.55628E+12,,3556.279965
3.6512E+12,,3651.199964
3.74976E+12,,3749.759963
3.8206E+12,,3820.599962
3.91048E+12,,3910.479961
3.96648E+12,,3966.479961
4.06112E+12,,4061.11996
4.11628E+12,,4116.279959
4.20308E+12,,4203.079958
4.25656E+12,,4256.559958
4.35708E+12,,4357.079957
4.4394E+12,,4439.399956
4.49344E+12,,4493.439955
4.5948E+12,,4594.799954
4.68076E+12,,4680.759954
4.7306E+12,,4730.599953
4.79388E+12,,4793.879953
4.87032E+12,,4870.319952
4.94424E+12,,4944.239951
5.04196E+12,,5041.95995
5.11252E+12,,5112.519949
5.2136E+12,,5213.599948
5.26596E+12,,5265.959948
5.31608E+12,,5316.079947
5.41492E+12,,5414.919946
5.4586E+12,,5458.599946
5.50816E+12,,5508.159945
5.58628E+12,,5586.279945
5.6616E+12,,5661.599944
5.71928E+12,,5719.279943
5.74812E+12,,5748.119943
5.7638E+12,,5763.799943
5.77136E+12,,5771.359943
5.78536E+12,,5785.359943
5.78872E+12,,5788.719943
5.79012E+12,,5790.119943
5.79068E+12,,5790.679943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.79152E+12,,5791.519943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.7918E+12,,5791.799943
5.79208E+12,,5792.079943
5.79208E+12,,5792.079943
5.79208E+12,,5792.079943
5.79208E+12,,5792.079943
5.79208E+12,,5792.079943
5.79208E+12,,5792.079943
5.79208E+12,,5792.079943
5.79208E+12,,5792.079943
5.79208E+12,,5792.079943
5.79208E+12,,5792.079943
5.79208E+12,,5792.079943
