Average Loss,Correct,Accracy
0.2535402476787567,27082,90.27333333333333
0.2036760002374649,27560,91.86666666666666
0.15074895322322845,28218,94.06
0.17873230576515198,27931,93.10333333333334
0.19228044152259827,27846,92.82
0.151990607380867,28201,94.00333333333333
0.1554991900920868,28232,94.10666666666667
0.13435481488704681,28385,94.61666666666666
0.19297027587890625,27886,92.95333333333333
0.13175271451473236,28430,94.76666666666667
0.10685647279024124,28701,95.67
0.1442607194185257,28404,94.68
0.13766351342201233,28409,94.69666666666667
0.1407776176929474,28541,95.13666666666667
0.15666398406028748,28288,94.29333333333334
0.10349362343549728,28798,95.99333333333334
0.12606929242610931,28570,95.23333333333333
0.07584439963102341,29088,96.96
0.08674953132867813,28982,96.60666666666667
0.12141095101833344,28603,95.34333333333333
0.08591030538082123,29017,96.72333333333333
0.15304170548915863,28361,94.53666666666666
0.13237205147743225,28479,94.93
0.09996926784515381,28775,95.91666666666667
0.1701643317937851,28228,94.09333333333333
0.18298059701919556,28238,94.12666666666667
0.09714466333389282,28906,96.35333333333334
0.09306501597166061,28879,96.26333333333334
0.15057070553302765,28478,94.92666666666666
0.10661447793245316,28822,96.07333333333334
0.29507747292518616,27625,92.08333333333333
0.11448466777801514,28632,95.44
0.10974941402673721,28708,95.69333333333333
0.11635527014732361,28722,95.74
0.0863899439573288,29063,96.87666666666667
0.10028861463069916,28904,96.34666666666666
0.15551438927650452,28370,94.56666666666666
0.09573762863874435,28923,96.41
0.09865044057369232,28884,96.28
0.09563951939344406,29003,96.67666666666666
0.09045687317848206,28927,96.42333333333333
0.0998416468501091,28876,96.25333333333333
0.13867883384227753,28554,95.18
0.07264138758182526,29173,97.24333333333334
0.2337673157453537,28099,93.66333333333333
0.07790971547365189,29098,96.99333333333334
0.11600471287965775,28724,95.74666666666667
0.13172979652881622,28752,95.84
0.13409772515296936,28732,95.77333333333333
0.12577472627162933,28719,95.73
