Average Loss,Correct,Accracy
0.5518175363540649,2352,78.4
0.31786516308784485,2623,87.43333333333334
0.4501327574253082,2504,83.46666666666667
0.37334558367729187,2600,86.66666666666667
0.34019923210144043,2615,87.16666666666667
0.22252382338047028,2731,91.03333333333333
0.2744293510913849,2675,89.16666666666667
0.3811311721801758,2598,86.6
0.28984886407852173,2684,89.46666666666667
0.2808709144592285,2688,89.6
0.33111926913261414,2613,87.1
0.19964534044265747,2745,91.5
0.19557680189609528,2779,92.63333333333334
0.2311093956232071,2743,91.43333333333334
0.21224503219127655,2768,92.26666666666667
0.19698065519332886,2763,92.1
0.2510698437690735,2729,90.96666666666667
0.2902046740055084,2694,89.8
0.35336625576019287,2654,88.46666666666667
0.19534331560134888,2781,92.7
0.24201203882694244,2748,91.6
0.28321051597595215,2682,89.4
0.31176453828811646,2685,89.5
0.2954932749271393,2696,89.86666666666666
0.3665829598903656,2650,88.33333333333333
0.22247792780399323,2765,92.16666666666667
0.17490175366401672,2792,93.06666666666666
0.1786171942949295,2798,93.26666666666667
0.28418871760368347,2727,90.9
0.2185753583908081,2761,92.03333333333333
0.22112825512886047,2758,91.93333333333334
0.21047228574752808,2767,92.23333333333333
0.3350236117839813,2710,90.33333333333333
0.21029677987098694,2753,91.76666666666667
0.17499153316020966,2800,93.33333333333333
0.4249042272567749,2608,86.93333333333334
0.2973790764808655,2713,90.43333333333334
0.2512562572956085,2733,91.1
0.2889519929885864,2722,90.73333333333333
0.27317380905151367,2712,90.4
0.20315122604370117,2771,92.36666666666666
0.1930890679359436,2794,93.13333333333334
0.3616563379764557,2682,89.4
0.267130583524704,2745,91.5
0.23179201781749725,2766,92.2
0.44081592559814453,2705,90.16666666666667
0.21090064942836761,2788,92.93333333333334
0.22050730884075165,2766,92.2
0.24340452253818512,2750,91.66666666666667
0.3748832643032074,2699,89.96666666666667
0.1848849505186081,2814,93.8
0.2616223990917206,2754,91.8
0.34438595175743103,2714,90.46666666666667
0.22118622064590454,2790,93.0
0.20209690928459167,2814,93.8
0.2668040096759796,2751,91.7
0.3517947494983673,2677,89.23333333333333
0.2701789140701294,2744,91.46666666666667
0.31940680742263794,2722,90.73333333333333
0.2841698229312897,2713,90.43333333333334
0.1991627961397171,2808,93.6
0.19509631395339966,2818,93.93333333333334
0.3493899703025818,2715,90.5
0.23849287629127502,2786,92.86666666666666
0.3172973692417145,2734,91.13333333333334
0.3257001042366028,2771,92.36666666666666
0.49622827768325806,2664,88.8
0.20537595450878143,2807,93.56666666666666
0.22178250551223755,2773,92.43333333333334
0.21783559024333954,2788,92.93333333333334
0.29134494066238403,2752,91.73333333333333
0.3173898756504059,2748,91.6
0.24118337035179138,2796,93.2
0.22155506908893585,2786,92.86666666666666
0.22663134336471558,2790,93.0
0.23462381958961487,2786,92.86666666666666
0.22670376300811768,2795,93.16666666666667
0.24405677616596222,2782,92.73333333333333
0.2743110656738281,2773,92.43333333333334
0.20118457078933716,2818,93.93333333333334
0.4176711440086365,2669,88.96666666666667
0.6212747693061829,2627,87.56666666666666
0.2919003665447235,2751,91.7
0.3513662815093994,2760,92.0
0.29007530212402344,2752,91.73333333333333
0.3238328695297241,2761,92.03333333333333
0.25735896825790405,2762,92.06666666666666
0.25768446922302246,2749,91.63333333333334
0.3152744472026825,2766,92.2
0.26897162199020386,2783,92.76666666666667
0.23731470108032227,2793,93.1
0.23495076596736908,2788,92.93333333333334
0.30949410796165466,2736,91.2
0.29517221450805664,2787,92.9
0.36772847175598145,2711,90.36666666666666
0.23881451785564423,2795,93.16666666666667
0.34624597430229187,2723,90.76666666666667
0.2605254650115967,2799,93.3
0.43565601110458374,2701,90.03333333333333
0.2616811692714691,2784,92.8
