0,1,2,,,,,
116.3418742,99.9557949,63.0523317,,93.11666693,,103.1999608,16.32452995
92.18026199,97.26669532,111.3303382,,100.2590985,,,
70.99245963,104.4496499,120.341337,,98.59448217,,,
68.30065094,112.216144,117.0124477,,99.17641421,,,
71.05155299,100.7945766,107.0572535,,92.96779436,,,
65.40024803,99.72733439,124.2023692,,96.44331721,,,
74.70831475,102.7929866,112.6855498,,96.72895039,,,
64.53723684,97.50557997,118.2466593,,93.42982537,,,
75.22577868,101.6969838,110.3314472,,95.75140322,,,
69.99719713,100.4649397,117.0101061,,95.82408098,,,
82.21580478,97.47932163,113.5251317,,97.74008605,,,
70.58688845,106.6382269,110.2058715,,95.81032893,,,
77.17358219,94.15143741,113.9212912,,95.08210361,,,
76.41945811,93.06525494,111.6978174,,93.72751014,,,
67.48165357,95.585614,107.2939961,,90.12042123,,,
67.47181749,98.10200811,128.7608361,,98.1115539,,,
71.19744539,99.49096983,102.691448,,91.12662107,,,
75.63310552,99.53250411,113.9894764,,96.38502868,,,
69.99217787,103.8378451,108.1319561,,93.98732634,,,
74.29165138,92.70714487,112.5228797,,93.17389199,,,
71.83532577,91.86660206,122.9852984,,95.56240876,,,
63.40143749,109.9594094,115.5406427,,96.30049653,,,
72.294494,97.33119157,112.1704849,,93.93205682,,,
63.5610091,95.92932663,111.0101028,,90.16681283,,,
65.44812848,99.66835094,115.3273753,,93.4812849,,,
62.46223432,102.4342995,104.9167097,,89.93774784,,,
71.07300346,113.2397197,104.8844651,,96.39906275,,,
74.31924165,94.91373783,113.9053241,,94.37943453,,,
76.390267,97.66527048,121.3665873,,98.47404158,,,
62.04478944,97.98828847,114.7697488,,91.60094225,,,
74.37434962,103.6759003,112.1500253,,96.73342508,,,
67.68949516,103.8540017,116.854242,,96.13257961,,,
67.14702901,92.01320513,111.1594336,,90.10655591,,,
66.46558298,95.3519365,119.3939887,,93.73716938,,,
80.11914336,101.2493244,107.5061302,,96.29153266,,,
72.9848539,95.79510284,113.4601724,,94.08004306,,,
72.94629004,92.00626224,113.2093633,,92.72063854,,,
69.78428416,103.51639,111.8790106,,95.05989492,,,
62.46728778,105.6573233,108.6443267,,92.25631257,,,
72.04607452,116.4539809,116.4527757,,101.6509437,,,
62.76252982,105.9286958,108.0830418,,92.25808914,,,
69.32287111,105.1360674,117.3958237,,97.28492073,,,
79.83554892,96.60603801,110.589753,,95.67711332,,,
67.9515543,126.0170098,115.824887,,103.2644837,,,
69.22452721,93.1913473,108.8039318,,90.40660211,,,
63.48833326,101.8992922,122.1766285,,95.85475131,,,
67.00226869,90.99409761,111.8816021,,89.95932281,,,
75.72931797,100.9293072,109.4800426,,95.37955591,,,
68.82240293,109.8108758,111.600105,,96.74446125,,,
73.75138192,98.72834003,111.3928278,,94.62418325,,,
67.09644063,96.08593279,112.3747483,,91.85237391,,,
64.87758019,112.9861794,113.130843,,96.99820084,,,
81.58640601,100.3602191,115.6523168,,99.19964732,,,
67.88851444,101.7127279,124.5698484,,98.05703025,,,
91.2760913,99.16204903,102.7780707,,97.73873703,,,
65.71770972,100.8588674,107.4680867,,91.34822126,,,
63.71152016,108.8440302,114.8978871,,95.81781249,,,
61.54677431,95.38161028,129.0152377,,95.31454077,,,
72.77382458,99.82740041,112.4156432,,95.00562273,,,
74.43053911,98.22968097,111.9668235,,94.87568118,,,
62.50236415,106.87487,106.9834161,,92.12021676,,,
74.8260889,94.58995334,111.3511578,,93.58906667,,,
79.16406114,92.17920419,108.0260405,,93.12310195,,,
65.4558557,94.76890782,116.5873721,,92.27071188,,,
64.00916392,104.6033915,117.752575,,95.45504346,,,
77.25890077,97.38825727,108.9317188,,94.52629227,,,
60.80847788,95.54744564,112.2283425,,89.52808866,,,
69.17507592,99.41598118,127.50934,,98.70013238,,,
69.45534385,97.73080476,106.8087542,,91.33163426,,,
72.72397597,95.40326087,107.9440386,,92.02375846,,,
71.82255527,101.5900756,117.3379943,,96.91687508,,,
64.54786277,104.839604,113.0005316,,94.12933279,,,
71.18870425,93.38716771,114.8365849,,93.13748562,,,
69.88028586,108.8877197,101.3756476,,93.38121773,,,
70.72165053,94.22089655,116.5893667,,93.84397127,,,
66.82194557,104.9282765,121.6794272,,97.80988311,,,
63.22321224,100.0253378,124.4980563,,95.91553545,,,
63.74616731,99.38764242,116.0352838,,93.05636452,,,
71.83040246,93.33814314,128.8226619,,97.99706916,,,
86.83623714,96.63098062,113.8313229,,99.09951356,,,
65.76993592,95.52518721,116.4473787,,92.58083394,,,
63.79205063,101.3109856,121.9732414,,95.69209253,,,
71.56325561,91.78775765,115.5999208,,92.98364468,,,
67.69314583,97.3992796,109.46827,,91.52023181,,,
74.85121151,99.20139681,112.7786287,,95.61041235,,,
69.88510042,95.75602,113.9803919,,93.20717078,,,
67.63984481,120.4934989,108.5549795,,98.89610771,,,
64.82081719,101.3681956,107.7436473,,91.31088669,,,
68.42195773,104.2487917,108.176393,,93.61571414,,,
66.85972318,95.51009669,114.0094601,,92.12642667,,,
60.98943783,105.9967577,122.0504146,,96.34553671,,,
79.5060964,105.473088,122.0576945,,102.3456263,,,
65.85751223,93.00410746,110.7131178,,89.85824584,,,
67.46638773,104.5055749,109.2156448,,93.72920245,,,
75.41184419,94.88905149,112.6646449,,94.32184685,,,
89.50608059,96.78995965,119.0883141,,101.7947848,,,
73.41293841,99.63532914,129.1422727,,100.7301801,,,
62.17361258,97.9905727,109.1092778,,89.75782105,,,
68.40075437,106.9258821,111.917497,,95.7480445,,,
78.31621706,110.1464098,110.5237468,,99.66212456,,,
68.11623663,96.57510525,115.0644706,,93.25193751,,,
76.10559142,97.05292259,111.0121123,,94.72354212,,,
66.06251233,96.23495217,114.7159879,,92.33781748,,,
64.83323343,95.53490958,117.8179599,,92.72870098,,,
69.95623419,106.0984782,122.5868538,,99.54718873,,,
64.37395734,101.111564,107.5863801,,91.02396714,,,
73.36893717,102.0720807,114.4950256,,96.64534781,,,
72.08297808,95.20287338,120.7655506,,96.01713402,,,
63.47383609,99.71141253,109.5697244,,90.91832434,,,
71.03577009,103.4479528,116.8835214,,97.12241478,,,
68.53409664,94.56215691,121.6657855,,94.9206797,,,
80.5536328,101.3201367,113.0544032,,98.30939091,,,
64.70193437,113.9381924,119.0084326,,99.21618644,,,
69.42116057,110.4417217,115.8629943,,98.57529222,,,
67.07546011,97.6368141,111.6822471,,92.13150709,,,
67.78219964,97.88902152,111.7086977,,92.45997296,,,
73.40414423,95.13497263,120.0576533,,96.1989234,,,
65.4692746,96.68766482,112.0500516,,91.40233032,,,
64.51120377,89.26281568,110.1401876,,87.97140234,,,
65.48109569,92.42927688,116.9624382,,91.62427024,,,
64.6380935,96.99938237,113.3150443,,91.65084005,,,
75.54724135,100.4578103,116.1656444,,97.39023203,,,
73.02089585,102.3113734,113.2514117,,96.19456031,,,
65.05386749,108.1912134,121.490678,,98.24525295,,,
65.90003297,99.63924121,119.3970939,,94.97878937,,,
68.61805208,98.42638606,109.3881684,,92.14420216,,,
67.29724851,96.33693178,113.960517,,92.53156575,,,
67.50522757,90.93885375,122.0460567,,93.49671269,,,
68.22230652,96.78067768,110.96048,,91.9878214,,,
73.68429765,102.9277534,114.9587956,,97.19028221,,,
71.54702403,106.0585506,119.3898919,,98.99848885,,,
66.30885167,105.4437885,118.8958867,,96.88284227,,,
67.32704153,93.17925883,111.7620031,,90.75610116,,,
75.17100879,99.40599693,112.0276507,,95.53488547,,,
70.68482262,93.99753116,113.1303943,,92.60424935,,,
66.6638191,105.9615066,112.6059685,,95.07709806,,,
71.30395711,94.87859589,116.5643252,,94.24895941,,,
64.27246442,94.88756182,117.431285,,92.19710373,,,
66.04430496,99.63082203,121.0401645,,95.57176385,,,
77.30285537,104.805298,109.6937449,,97.26729941,,,
88.32464814,97.9874577,118.0260956,,101.4460671,,,
64.26820148,100.0678487,110.4421027,,91.59271762,,,
71.87450225,97.19663056,111.555018,,93.54205029,,,
72.39497742,99.15263785,109.5714971,,93.70637079,,,
69.9701399,101.7149971,117.4270339,,96.37072362,,,
65.95852968,94.77298713,112.813179,,91.18156528,,,
78.4254529,96.4106005,115.8646958,,96.90024974,,,
64.11505362,109.5882164,111.2935401,,94.9989367,,,
67.99070362,95.84828821,130.4247019,,98.0878979,,,
63.51816862,105.2835749,105.0684216,,91.29005506,,,
67.64611843,94.99311041,125.9935605,,96.21092977,,,
71.61237108,94.1032015,115.6525649,,93.78937916,,,
66.30344923,94.77196347,112.8916503,,91.32235434,,,
71.21430688,109.5467045,116.4614761,,99.07416251,,,
68.91273653,95.22299243,114.1730641,,92.76959768,,,
73.90399977,96.37624917,111.5760273,,93.95209208,,,
69.7051792,95.58915378,111.7744888,,92.35627392,,,
64.84096222,96.86744774,116.9048749,,92.87109497,,,
71.3625732,100.722727,106.261286,,92.7821954,,,
70.8317752,95.81853758,115.9412583,,94.19719037,,,
74.31732808,97.80210188,124.0928802,,98.73743671,,,
76.54008261,108.3010546,121.4171944,,102.0861105,,,
85.781505,91.15306659,117.0779647,,98.00417877,,,
70.97455545,96.5403498,107.5945454,,91.70315021,,,
67.29510218,98.58036671,120.902588,,95.59268561,,,
70.2972552,90.71680859,109.4374182,,90.15049398,,,
68.95064756,95.53005085,110.0515391,,91.51074584,,,
84.20042048,94.5610866,115.4672854,,98.07626418,,,
79.45606731,105.8292935,116.6806146,,100.6553251,,,
68.37208297,97.38851946,112.6011241,,92.78724219,,,
79.01105602,98.09891213,114.7504271,,97.28679842,,,
69.08627874,93.87221807,107.556427,,90.17164128,,,
64.63490618,104.5826176,109.9478466,,93.05512346,,,
75.49079064,96.6886065,116.2197714,,96.13305618,,,
70.44822106,102.5896856,111.0152531,,94.68438659,,,
67.53081848,92.01035322,111.8629662,,90.46804596,,,
67.96458235,90.27026347,119.9899445,,92.74159678,,,
80.52642208,107.3509003,113.5297243,,100.4690155,,,
76.21892648,95.48355486,109.8385608,,93.84701404,,,
88.85878346,103.84205,132.7895703,,108.4968012,,,
71.04351632,103.6572745,115.8897001,,96.86349698,,,
71.15569165,93.28816202,115.5112239,,93.31835921,,,
79.8044499,95.50191317,113.7172545,,96.34120587,,,
74.25260495,98.02985772,110.9707421,,94.41773493,,,
71.50462762,91.07326217,121.2177381,,94.59854262,,,
64.96169983,93.2925013,115.2451615,,91.1664542,,,
71.4380188,98.30283559,117.585181,,95.77534514,,,
68.94986689,101.056153,121.0347698,,97.01359658,,,
79.53698195,100.8912328,119.3779052,,99.9353733,,,
75.29183936,95.60605752,115.2324866,,95.37679448,,,
81.91716271,110.4928294,118.038773,,103.4829217,,,
73.28177038,107.4146422,108.8096206,,96.50201106,,,
79.22985749,98.38270358,109.6923469,,95.76830265,,,
75.55169633,107.9353856,109.7864195,,97.75783379,,,
78.24575676,112.6302621,111.3270333,,100.7343507,,,
68.765201,94.65573503,110.7359001,,91.38561203,,,
69.45401474,95.49773363,121.2300374,,95.39392859,,,
76.74097785,107.464404,110.1822246,,98.12920217,,,
71.73056151,99.84564914,113.9370138,,95.17107481,,,
75.39307439,92.03407044,111.8455505,,93.09089845,,,
69.96022982,101.3106433,112.1135302,,94.46146777,,,
70.11663086,92.63583165,124.9582718,,95.90357812,,,
71.64879801,106.3707227,113.2122006,,97.07724041,,,
71.75331429,97.07774647,128.2802071,,99.0370893,,,
69.21700531,93.56177443,112.7478685,,91.84221609,,,
67.15085479,92.0376479,127.5109487,,95.56648379,,,
78.66431417,113.2210977,122.3153922,,104.7336014,,,
68.22281887,97.7336404,112.0576431,,92.67136744,,,
72.74153288,100.0673395,109.2512928,,94.02005505,,,
69.20942887,95.49071734,111.7102073,,92.13678451,,,
67.75083873,97.09020709,116.2399902,,93.69367868,,,
78.42893724,93.98743999,120.1658921,,97.5274231,,,
64.47184044,100.4393173,115.8550918,,93.58874985,,,
80.77939007,100.8312622,110.8888765,,97.49984293,,,
71.37297522,96.08886597,113.7300166,,93.73061927,,,
94.589596,97.50935545,118.5045847,,103.5345121,,,
70.45139819,94.65034763,118.4087732,,94.50350635,,,
69.95734753,122.6877913,111.0484479,,101.2311956,,,
72.4569811,93.17683784,114.6239748,,93.41926459,,,
88.54952885,110.3712869,124.3650334,,107.7619497,,,
72.2765628,96.05671946,123.5313721,,97.28821811,,,
69.21084315,98.5723762,109.0886252,,92.29061485,,,
79.82880401,94.18714377,109.3933832,,94.46977699,,,
74.72797151,98.99000354,110.298186,,94.67205369,,,
74.06053755,96.72991422,113.0544296,,94.61496046,,,
64.66598903,94.44705533,109.5692468,,89.56076372,,,
82.78218294,102.3638744,115.7298563,,100.2919712,,,
70.21069704,100.113861,110.4559878,,93.59351528,,,
