0,1,2
71.34795381580633,148.36209589806333,106.63827555189906
77.07444008721693,104.89254943034089,138.39403613357027
76.02507725240966,104.31316682741036,133.76757734619463
71.12953372410703,107.48555894808115,138.64768900633717
77.9241676732857,114.6792800842775,132.8548726261466
81.4419758578251,111.64974985616328,133.23071993881817
81.52288927573582,111.25112052816179,140.51071532842994
79.43330841404996,109.7528481439746,132.29687910812714
74.5218329755266,105.39040919369285,139.30862368649585
75.78252574553223,104.49690704692016,132.5643538193461
76.90176724397313,110.88062348368823,135.65752278985542
78.2687469578935,107.81312460033777,135.10181296167082
80.72418241307952,106.42716486235499,132.02105363951853
72.34132837040853,109.56750774877989,137.40584455408745
78.2935485285078,114.56112757736166,137.17212194933634
72.36077194050031,113.71636215904691,132.8863850126086
77.63325340393723,103.55815850510817,148.0743063533659
72.59503843075534,109.4460649388798,135.33216114708128
78.42658493868875,110.21404369477405,136.4127231903932
75.41285652501844,112.51164387079666,134.22907368665994
83.4375743234422,111.31234392917604,141.09295710375758
74.54342137788555,106.9930150774417,134.08500704085668
72.71457760003369,113.46762920064646,140.83632805005328
74.63427536056486,105.59077848159893,137.77466242415943
71.05814157999139,122.92395733673202,137.4420763887325
77.5570362495443,106.93872686934611,148.92882989210486
84.65109620277413,109.38453238334625,146.85502878252987
75.16558916317419,109.14572871954016,140.47790965802469
84.7445435783376,106.08374027274006,141.92286397036844
74.87213344701112,109.70803005697253,128.6725330720911
76.30145591510116,107.97269372778894,142.73373240903734
70.88269455292831,108.49638072033527,137.7780729514512
74.57478887213078,103.66750637162846,142.02568934725997
75.74854658974415,109.52035287529147,137.8349357474912
98.4419857494569,118.42146025297386,138.9783683336913
79.20099178764927,112.13049645709508,140.15674650202055
77.40727834732283,104.18364629966445,139.49168409592986
73.06162136580053,118.95927543002236,131.50793404722427
75.76692185058688,113.4413608636769,140.15633678437703
71.52006157113968,103.99012584084049,149.16745353304083
83.45321336678882,118.37967089075966,143.33876564788486
75.62388695153977,114.26572152927908,134.9305355084885
80.86770630866897,105.83482044780672,138.3570917870965
80.88334068958486,107.00948596733029,137.1429072595024
72.9034099429534,114.02112057752043,129.3541783635384
78.12296407476926,108.79753390678263,139.3945034213258
77.63696821788643,116.43031661501456,135.5886483752433
77.75797037783008,118.6560443111748,141.2093213186405
83.63916814473382,104.16871237491137,132.8948902007825
74.79470044864789,101.95547365249979,135.14398831739962
73.50354749721863,107.53901988418818,137.4768837632659
79.19269807611018,113.19821828382393,134.09784440578179
68.84611921263166,104.66019373631275,148.06424258230308
78.93410166069783,105.59688066209041,130.29822551432733
79.0259858124959,103.25797351552978,132.5391925003485
73.46912435450889,107.06662619419224,138.26402541168855
86.95049595245275,113.00935510809437,137.21660467549512
77.8093001922415,111.32907545580254,141.45096225693757
78.25087911946669,110.35849501182282,132.0096892300181
75.52941323112643,110.00274817351736,139.77413540790118
74.28207224233623,101.98922062510886,135.4424335154281
78.36199220160367,109.08654399212683,134.8575844364713
82.05761918776055,112.66697896168576,143.71702738339397
74.59085802100978,110.56999332134066,144.78021533530907
73.21942609769103,103.8130823434249,138.70240597726726
75.39393522337024,103.02152678166414,142.50748659028778
77.42845819542215,122.65625139685503,133.95283321744992
80.74754495750176,107.79000445484256,136.32658021270623
74.96840120035466,101.29919252936213,146.84600231331817
77.51278935007659,120.52747272518612,140.33153110552
80.09612648739568,102.37885261135258,136.3787288038746
79.56721719165866,107.50134717287443,140.32576068106974
93.1008213968311,111.85850937445086,140.98376877764994
78.12053542678473,105.7815648105278,147.03659919424175
78.75383854203065,105.51713608269904,137.76536436111553
73.58156527042888,116.48446111048939,137.26070078674786
92.09649021691598,107.29542836875082,140.79581783068133
84.3449685560505,105.80190204131273,143.39073382724771
83.4095281260172,103.35052194399708,137.51209895552952
78.61681527997392,104.51572372385762,138.4449788455769
85.4177797217754,109.54960238061406,139.58861270947318
74.83144673984468,105.93640559016369,151.34494109495782
77.23424359664672,110.96430994406954,143.75909694244015
76.33941492225925,120.81184740125875,143.176034888226
75.35543555537453,104.16806381779344,141.7026194552916
78.07440030088647,108.60093131982327,133.0452991731907
89.34334281252106,106.94619596398584,139.43978238608324
82.31112398857204,111.82476999797737,135.18945692842752
75.71146411252724,110.1449902723152,136.35494437342544
81.93792150817289,102.56944012015849,137.29644026193026
80.41359328834342,117.79005962039184,139.58053194877195
89.82949165595404,102.71390868458819,140.061492647753
78.38097768497221,106.50695971389405,150.0189743735999
75.4618650758475,109.80919436340827,135.44216188970532
79.86528824099673,105.58356625497738,141.05245969542514
79.33454565593351,106.67371023476628,141.485585982638
77.10350740420232,110.21177223268263,135.485663036083
80.53860390280897,105.15051173006701,145.4951592964892
90.90713654629344,110.02367844541581,142.18236481731623
82.91336941221088,106.51236672231623,134.38789553159734
78.3752062719454,111.47142393934546,137.41609129268002
81.28189099744449,111.16950906554693,142.0080975990075
90.40177617783138,107.16033939956752,139.73655086113092
72.94513837959838,110.11349051544164,140.63913443945987
85.140484547214,111.96347730022272,151.46446758780291
71.00678854662166,110.79307074733231,139.41839331808973
75.39687931642707,115.15534287922523,141.0259189924259
73.92059995836388,107.82220942077264,131.92823091954878
77.21035848069653,106.08011570225163,144.66032525793617
71.1779558331083,106.26711867470439,130.16242692298417
73.09294617792742,115.22609517469112,129.47569536100667
79.14874185499734,107.83119797562779,136.53121339839615
79.04603930874164,117.30080045581784,140.938896911888
77.19743671125066,108.26275664218417,135.0145516422645
74.60043225777605,112.73675696132513,133.527822474183
81.55969268858645,110.6274968443002,146.81268717997804
78.65474395063528,109.71413284986534,132.23787027973577
75.6593664819448,100.34628480119851,128.04740350843602
73.82246267999739,106.5215873369766,130.74655107085445
73.59142649970599,106.66298703959637,136.87015828371764
72.48175021138701,109.6312747425873,149.2494886863494
74.56871710354534,112.47821035147594,135.8845669148837
79.91202108726789,108.62891383956344,130.72888505215238
77.28415497880694,127.32346368948404,135.7590205864328
76.22917697703897,102.86017371785243,135.7862151034352
71.11886109272827,108.76785459657853,138.34577819254017
84.34663579677056,108.1517393294104,152.6350637396674
74.33312927801127,108.40990607530264,134.49667592600804
86.4168543732173,112.23412076206309,138.79720622440644
74.54876866811466,102.31775142470303,145.27689236292218
72.74327592789207,102.65351290644188,140.81747930381647
77.40279378138787,104.98148847950733,139.57815120991015
73.74217865879812,105.44980378860782,149.75640431838994
77.98707822007435,132.2332509373314,137.5499403048833
94.07302088228445,116.01427292471215,146.7881497305834
79.09060652694671,116.89682074145037,136.7828646270392
79.03085665296905,107.34315587923389,142.66569891373814
76.11217550790231,109.16426575281537,144.30322423940657
78.60443334135107,107.18159663328456,134.16385194693876
70.12181317786133,101.73651771489092,138.27649502344704
74.4879234721768,104.98517202338536,143.27280840550657
78.77363786118862,105.96142140620661,132.42849268000404
73.5015892732661,106.23684220461928,131.71433499303424
72.17856399884316,118.0528697856977,135.69346227476728
75.86654486861194,102.10265675928322,133.75571132662733
80.14085282279366,119.5020894859699,137.39598678428163
78.84389907089282,104.99243670518732,140.09495157800424
78.38759235399266,108.22190647746595,164.57084539670925
92.44959989194561,109.40576966296466,140.4720050315069
76.15601832055295,103.30595898819932,136.18682671995214
91.8239417618611,113.69450037665376,150.54275221745203
82.42036716672449,101.4000488457748,135.46044598356283
73.61858876265688,103.28148690130047,142.35986290183544
75.56143849554078,113.25253069929788,138.5231853173575
67.65097457571136,105.0803819305918,134.81549385261022
82.70258573829953,112.90079044118917,132.9243435096176
78.3129810293965,117.74685224623721,137.807217777113
78.35453723818405,112.79767187102678,136.53625713337274
77.0774092213106,105.53190700767361,140.44499665176807
70.69279208496272,103.70718540966881,136.28847478880948
72.87539984671423,112.31366550236719,132.64097391237667
75.66659508547974,100.21411570871818,137.1242967333765
74.51956920923564,108.22908234091086,137.9477737191776
83.58649092786861,111.73889659523455,141.3356429310837
75.99300352731629,107.1210304927873,146.45431552680145
74.95819581751124,112.01492100556068,137.7584069161467
73.13464103309722,110.61172426777061,134.24999893889824
70.77494829305982,106.53048879571502,137.37576541308673
74.45910521079301,100.74098844393332,141.63396026314132
72.12677055771542,107.38833648533091,134.02003404330264
75.33499781889049,103.98829623431176,144.26118171120717
75.12753352057231,103.91949209347096,144.09453851246707
86.89697038285907,104.52937145493598,145.3525322439092
70.63914836056513,104.27971905420571,145.13598345300767
74.35364724348102,110.95134909599172,133.0534925744773
80.7698590775791,106.03456239635287,137.32120141428663
88.97556426037708,104.6078113740677,137.03475232078478
71.63208649578623,114.70674490057833,141.23143474382533
80.58426549165364,102.31964415473608,136.1442136893243
83.82900968215453,110.03504221563662,138.48693589867227
77.1521583691111,107.15567025035024,136.66878372607368
72.00184676564949,102.16198983544226,143.40423236431877
69.7354709416189,102.07914093799934,136.62431171442663
76.05802901457241,103.30858574430395,141.9700773289229
73.33635172959539,107.87932218513008,145.19105040316865
77.98664065002582,102.6270378611698,139.44611247626867
76.87794724709784,104.80565220755322,135.31192126725048
80.52522197042815,107.7038674906498,136.952710244345
68.38837914040988,112.27466207005429,133.080169111771
67.54347344067538,117.45309001527595,146.26847682547964
76.4345540964885,105.90859647857725,133.09138378377958
87.15139697196284,118.4119203711431,147.71991127709327
78.43074388986035,108.42402803661608,138.08857184130196
73.93999391958532,106.71865387804446,137.40984805856814
75.49221983933289,108.85620302917964,140.57975662908223
81.60459691653872,102.24002346942308,145.1009998679556
75.82825201576708,112.2473275925899,139.66813670504584
82.84360207973103,99.99668344563936,134.15387768075897
81.12508048289408,104.08694236371736,128.74338620092956
83.67821965102729,99.22153254051885,127.27699256450067
74.22009128111678,103.9020660667025,134.60440389351683
77.8218398024132,97.36237067806337,131.730234114784
73.05128668445404,98.83364190193154,138.0434690891977
97.50213987425433,111.79454412796855,138.79495423800037
76.92917426735596,107.2652347669223,129.4171962515483
74.48785040731649,103.24696396693619,133.69378491520072
74.80441248581005,111.66203877641021,139.32196409549746
77.05651112093247,104.50535686361253,148.01362342395737
72.81945424945611,116.20074835071473,135.11041883620675
81.40777419963358,106.37400637088301,132.06743410224266
77.0590593064378,107.82603908975594,139.33454271590216
84.64155635420227,105.19736650012901,139.41756221058517
74.81978807420236,104.96986129173636,131.80382258006284
74.37970037687718,102.04015785041487,134.29246285090798
79.21064797831012,102.74528879468856,138.29988649013535
73.00956110764082,106.43525294777682,135.35847275775012
74.75280369612355,110.73044403338825,133.90360300667726
81.35696822913908,109.12239781610751,134.62775078074648
73.86162115550245,100.75306035065005,147.5276697858736
78.04089867880218,109.65884135314835,134.72329251164012
78.47106624460103,111.54833036156296,131.31611955017667
76.67368310972007,100.86373380042917,141.23176594677517
72.20403073312566,102.13752553085939,138.1844266616464
76.56196040482733,98.46952720356784,140.93602882980113
79.97775067395499,101.43002303897933,148.48913918703312
86.06573100161492,108.37843225706013,136.48902219151387
86.91371689033183,105.99999627530178,137.62534871697778
79.24515593016274,103.89877644487153,135.467577277966
77.55880328239988,102.77367488373494,136.41372220072878
80.61973886152187,113.49798956345526,134.70531598845136
77.2375128315241,108.48966039241206,136.4237778196031
78.96388412757354,99.3166241548495,148.7914980621396
85.15910282878124,106.15046038328524,136.95677931862932
75.33454857190846,108.87845357701913,136.10206859397871
73.92331064631281,115.33990923120263,135.3409536849531
80.44399249512058,111.25066105664429,133.13852719286777
93.43479100727095,112.86973321978533,140.68995508908586
92.47013555583645,103.71762469744687,140.6392337080305
90.47604121970349,108.20841605531277,148.12091801552032
84.61807523341665,112.12197891452828,133.53601596778162
86.30172870867054,108.95951033695391,136.7299807504934
76.67140767459287,109.7526448564306,135.4328898449553
81.81979820215705,107.04885606795543,137.52237561755985
79.01244190534669,125.5845413591601,136.95665475397612
77.8008165121644,115.3775301364667,133.9082389917444
85.16986918188012,106.17355883337737,141.48671531312698
82.2862333890556,109.30851825925897,136.13711692691356
85.18116207526103,109.8051306051773,142.70288172924685
94.66753809628993,108.2304580362599,132.65464044620754
73.63531116840265,102.2166761507073,134.67226668793217
80.0239337017926,112.40439110107224,133.96549955539933
77.08484071182268,113.48483756728012,135.79565159439423
79.43232101250901,104.33755783074248,139.73197951149479
79.61629702063442,101.41359211148219,132.80256598847112
71.84223319369336,113.99011178640758,134.78399505576067
92.36171621979763,107.2633170628678,138.05295673312298
83.67516305317012,100.36043223872606,142.75984576599825
79.53193064139279,113.09303851211247,132.98079692979914
92.70313099413093,103.28722343559329,155.34761474927427
75.81420283195705,108.28507311333358,140.66456791985846
78.77950684691044,106.88883014168448,140.67862255723256
94.08373925504056,105.64234548481934,136.564246303526
76.48928219580837,107.33639939603198,140.40748612150577
72.76898166528865,104.63742006165447,133.19065406898028
89.69580194130015,114.26478058032248,136.56960394009354
76.13315915033631,106.98618272222556,130.51356584832146
76.39149103659935,107.53522530443439,149.0297161156198
81.41728007475147,115.12639850003143,132.87767064049194
91.30076699150335,109.7846374030909,132.58678313639
77.16368384106974,126.44068563263062,135.68938563858538
69.69553717937974,114.87414875371475,142.7262850027954
81.69165583622998,108.7179265909535,138.05476501054693
72.31335037535814,112.77801447075589,140.59674319765708
82.98477994402863,107.47624358514574,129.81169900118823
75.97928648729085,105.0151010369925,133.552781759277
77.40482103160565,112.51856940207378,130.9337888402663
80.73636109504902,113.44483810087401,135.46944856167738
79.63302942270317,106.89942791615005,136.94083977216516
