0,1,2,,,,,
121.5531635,91.48508039,152.3869891,,121.808411,,102.4461145,14.56918212
106.7099137,152.5689144,133.700038,,130.9929554,,,
115.2864198,146.4724525,118.7633812,,126.8407511,,,
124.8676617,137.0017147,104.0071482,,121.9588415,,,
125.9113186,138.1357349,89.3168623,,117.7879719,,,
128.8104459,138.9021212,96.55288698,,121.421818,,,
128.2842123,152.2741317,87.57870361,,122.7123492,,,
131.9760698,134.7070687,82.49181767,,116.3916521,,,
138.6942664,142.8780394,87.0305009,,122.8676022,,,
160.3750865,131.6012149,79.10927287,,123.6951914,,,
142.2803844,136.493594,75.88673415,,118.2202375,,,
76.93594559,130.0305105,125.5334702,,110.8333088,,,
81.86954126,130.3218002,125.2079108,,112.4664174,,,
63.43061752,141.7604494,131.5950226,,112.2620298,,,
56.25511988,132.2693628,127.9469208,,105.4904678,,,
38.50451019,136.0030535,131.7594085,,102.0889907,,,
53.87766043,144.8219528,135.6230432,,111.4408855,,,
69.31869033,131.3406315,133.591871,,111.4170643,,,
72.06153798,134.2922589,126.3389318,,110.8975762,,,
79.0170302,138.4565793,135.9939898,,117.8225331,,,
92.34390831,133.0000141,133.8367213,,119.7268813,,,
70.08918296,118.9652697,131.5964385,,106.8836304,,,
70.53467116,113.557961,134.6709716,,106.2545346,,,
75.10843187,102.4540425,137.3385604,,104.9670116,,,
81.32802462,112.6830697,145.6111026,,113.207399,,,
78.14432356,98.28134624,131.4108905,,102.6121868,,,
80.30442868,118.8405941,134.3522306,,111.1657512,,,
87.36519915,114.1916682,138.3997037,,113.318857,,,
77.947711,122.9583557,139.1178899,,113.3413189,,,
86.16359302,124.9428627,129.0973376,,113.4012644,,,
83.88299921,146.7138811,130.0732992,,120.2233931,,,
127.053429,96.19961562,84.20856072,,102.4872018,,,
120.9357352,105.7765009,92.33572219,,106.3493194,,,
115.811163,119.7117167,79.37383713,,104.9655723,,,
110.7842664,126.0984364,86.00283553,,107.6285128,,,
97.7532359,121.5685414,93.10475558,,104.1421776,,,
140.0191978,125.3795694,83.3590868,,116.252618,,,
117.1901926,134.9506466,68.99159697,,107.0441454,,,
121.9602603,137.5157606,68.84023874,,109.4387532,,,
134.2397258,144.4429504,40.82644238,,106.5030395,,,
128.0527979,146.3733986,72.60293068,,115.6763757,,,
132.6961127,128.11613,73.83084916,,111.5476973,,,
143.2407396,124.5563505,71.48898946,,113.0953599,,,
142.3751213,125.4116447,86.48574179,,118.0908359,,,
143.9269978,133.4701265,82.61911439,,120.0054129,,,
135.246812,130.1948625,82.36173677,,115.9344705,,,
140.2487467,133.2362956,92.41581307,,121.9669518,,,
142.060812,134.1134337,85.31569148,,120.4966457,,,
139.5341492,131.0830051,85.48341917,,118.7001912,,,
147.1870575,130.1874888,78.56580598,,118.6467841,,,
143.5966293,131.3521513,85.94657742,,120.2984527,,,
96.34015005,80.4788779,109.7370599,,95.51869594,,,
104.7636234,73.52944405,109.4674003,,95.92015594,,,
90.0897042,46.24593046,114.4733196,,83.60298474,,,
82.19523541,65.04706468,88.24140948,,78.49456986,,,
96.75191166,79.09286062,72.25172239,,82.69883156,,,
88.95141107,78.13059156,64.09969413,,77.06056558,,,
86.69391258,81.29496045,74.84064985,,80.94317429,,,
99.07262511,105.7029993,71.38394936,,92.05319124,,,
113.6606212,108.1391773,71.60999708,,97.80326521,,,
119.9414321,111.8284054,64.20161441,,98.65715061,,,
104.2447013,120.1109093,76.43681395,,100.2641415,,,
89.30416847,118.7682616,81.17371931,,96.41538313,,,
90.73338638,117.5884908,74.52334072,,94.28173929,,,
92.00695952,128.314146,81.70803311,,100.6763795,,,
90.79907058,125.9574912,84.20457789,,100.3203799,,,
100.336011,129.0434168,84.05512193,,104.4781832,,,
90.93119046,146.6912117,84.88856651,,107.5036562,,,
88.1262439,128.8643658,82.75010339,,99.91357104,,,
99.37454411,138.7519994,84.14508309,,107.4238755,,,
93.19241772,138.4784443,76.52045946,,102.7304405,,,
90.99168412,82.63779152,119.6027414,,97.74407235,,,
92.49688478,87.79523256,122.4053971,,100.8991715,,,
96.04077933,82.37907414,118.1961505,,98.87200131,,,
92.85577916,105.1933469,112.0106893,,103.3532718,,,
94.92776172,108.1223036,109.8613813,,104.3038155,,,
82.27674366,106.994179,95.38307318,,94.88466529,,,
78.81445846,118.9376878,83.6733874,,93.80851123,,,
