0,1,2,,,,,
82.90314955,122.6960151,119.1294142,,108.2428596,,115.0662929,14.71741976
122.6909423,98.32736757,125.6329484,,115.5504194,,,
119.1888908,94.49372548,115.2861063,,109.6562409,,,
134.0707906,80.83166761,124.825579,,113.2426791,,,
122.899917,95.00157133,119.1113205,,112.3376029,,,
125.7501928,81.87975143,122.5813282,,110.0704241,,,
120.860604,84.58763434,121.028835,,108.8256911,,,
128.344521,102.4707283,121.1809284,,117.3320592,,,
127.2092128,85.39894532,127.563436,,113.3905314,,,
122.6940188,89.36211336,125.1377515,,112.3979612,,,
124.1610103,82.49503251,131.1906019,,112.6155482,,,
124.4263796,90.13551459,124.9891818,,113.183692,,,
126.8364267,96.86713664,129.8259101,,117.8431578,,,
141.6559657,87.35559525,121.4683287,,116.8266299,,,
125.1413738,86.12431177,120.7411099,,110.6689318,,,
119.7530857,85.51642197,122.310587,,109.1933649,,,
120.5084669,94.03392315,123.605952,,112.716114,,,
119.9288241,104.5849099,119.7109672,,114.7415671,,,
135.6444317,85.64923354,128.0060797,,116.4332483,,,
119.6426791,99.69421944,129.7093717,,116.3487567,,,
121.4711134,88.98534307,127.4622398,,112.6395654,,,
125.9700883,96.02181077,138.6143118,,120.2020703,,,
121.3972564,85.39765331,131.1877172,,112.6608757,,,
136.4401672,83.44060016,120.2771297,,113.3859657,,,
123.9775639,84.64965405,122.2110016,,110.2794065,,,
131.8003807,98.95476332,122.3850203,,117.7133881,,,
124.0325509,91.17329769,129.5542652,,114.9200379,,,
118.517207,90.90051608,121.4620756,,110.2932662,,,
129.2991501,89.68983926,118.8841052,,112.6243649,,,
117.1801925,84.45713227,121.3609752,,107.6661,,,
125.0760087,93.68622473,119.5851585,,112.782464,,,
124.4385408,89.33764065,119.8827691,,111.2196502,,,
117.9310784,96.63011192,129.9726824,,114.8446243,,,
120.3431057,90.46587919,142.5113167,,117.7734339,,,
126.0339445,88.53363486,128.6235405,,114.39704,,,
119.8420713,90.36898132,130.248732,,113.4865949,,,
122.61413,92.18281108,135.1759098,,116.657617,,,
119.5406861,88.26272344,121.6329689,,109.8121262,,,
122.7820921,89.78003302,123.7537991,,112.1053081,,,
126.5632813,108.2685721,131.5895138,,122.1404558,,,
121.7477779,92.36885429,125.4627888,,113.1931403,,,
125.9870758,97.7018252,128.9003908,,117.5297639,,,
121.5790295,109.8765117,122.7995719,,118.0850377,,,
134.6638097,92.04731063,129.1189138,,118.6100114,,,
125.4197051,94.32677251,124.3755589,,114.7073455,,,
116.9155497,88.99730224,129.1937088,,111.7021869,,,
126.6899971,95.24651652,141.5026663,,121.1463933,,,
121.7892366,98.11594127,123.8272876,,114.5774885,,,
132.038345,91.29848948,125.2571561,,116.1979969,,,
122.7134764,90.31574707,128.4497141,,113.8263125,,,
137.0526212,88.86996238,127.8298904,,117.9174913,,,
142.1895058,83.75841796,127.5837747,,117.8438995,,,
118.3805646,102.7681295,122.8377568,,114.6621503,,,
124.0430734,87.00412915,139.8937774,,116.9803267,,,
118.7346351,89.28727702,120.024348,,109.3487534,,,
124.6023115,88.73993992,128.7040547,,114.0154354,,,
124.3198716,92.06326284,127.2799251,,114.5543532,,,
124.8183666,100.2031755,142.8125318,,122.611358,,,
129.1240666,89.74368182,132.2267441,,117.0314975,,,
120.9938308,93.96394284,140.7586239,,118.5721325,,,
129.4324931,90.90411038,126.1464917,,115.4943651,,,
121.2311858,82.91956717,132.3672904,,112.1726811,,,
118.3484888,88.92453391,121.7729105,,109.6819777,,,
124.6607563,99.60377434,126.5655851,,116.9433719,,,
128.7762739,90.3421624,123.4595416,,114.1926593,,,
125.5659128,81.25690608,129.3332775,,112.0520321,,,
123.5402799,88.62743217,122.6753204,,111.6143442,,,
119.9010495,84.69434525,131.4123669,,112.0025872,,,
121.5785515,82.40004352,124.2140855,,109.3975602,,,
120.7548523,86.8245717,130.6683847,,112.7492696,,,
121.3176673,100.9500269,129.8323712,,117.3666885,,,
121.237015,92.4151471,129.0966092,,114.2495904,,,
120.6544362,87.05159098,122.2779278,,109.9946517,,,
122.2780797,84.8235142,125.8523865,,110.9846601,,,
125.0803694,90.68311287,142.8364826,,119.5333217,,,
124.172092,85.60177712,134.3412165,,114.7050285,,,
123.6353056,90.9626422,134.6238362,,116.4072613,,,
132.2622699,99.37920258,129.9837759,,120.5417494,,,
114.0906784,89.72910695,128.0928718,,110.6375524,,,
117.4657352,88.08739537,137.0893157,,114.2141487,,,
119.4902125,94.43121888,125.130223,,113.0172181,,,
123.4392328,82.12661578,125.6741857,,110.4133448,,,
119.4125817,93.99008883,126.7231967,,113.3752891,,,
117.4440116,101.6724322,127.1174737,,115.4113058,,,
123.2325432,92.77437615,138.8033233,,118.2700809,,,
127.942353,89.39613032,130.0889065,,115.8091299,,,
116.6073415,80.97716195,126.7602981,,108.1149338,,,
121.0210104,90.72895971,127.485906,,113.0786254,,,
118.8174278,90.54135901,128.5878843,,112.6488904,,,
125.0396968,85.03371308,132.4857268,,114.1863789,,,
