0,1,2,,,,,
71.34795382,148.3620959,106.6382756,,108.7827751,,110.1729476,15.42530197
77.07444009,104.8925494,138.3940361,,106.7870086,,,
76.02507725,104.3131668,133.7675773,,104.7019405,,,
71.12953372,107.4855589,138.647689,,105.7542606,,,
77.92416767,114.6792801,132.8548726,,108.4861068,,,
81.44197586,111.6497499,133.2307199,,108.7741486,,,
81.52288928,111.2511205,140.5107153,,111.0949084,,,
79.43330841,109.7528481,132.2968791,,107.1610119,,,
74.52183298,105.3904092,139.3086237,,106.4069553,,,
75.78252575,104.496907,132.5643538,,104.2812622,,,
76.90176724,110.8806235,135.6575228,,107.8133045,,,
78.26874696,107.8131246,135.101813,,107.0612282,,,
80.72418241,106.4271649,132.0210536,,106.3908003,,,
72.34132837,109.5675077,137.4058446,,106.4382269,,,
78.29354853,114.5611276,137.1721219,,110.0089327,,,
72.36077194,113.7163622,132.886385,,106.321173,,,
77.6332534,103.5581585,148.0743064,,109.7552394,,,
72.59503843,109.4460649,135.3321611,,105.7910882,,,
78.42658494,110.2140437,136.4127232,,108.3511173,,,
75.41285653,112.5116439,134.2290737,,107.3845247,,,
83.43757432,111.3123439,141.0929571,,111.9476251,,,
74.54342138,106.9930151,134.085007,,105.2071478,,,
72.7145776,113.4676292,140.8363281,,109.0061783,,,
74.63427536,105.5907785,137.7746624,,105.9999054,,,
71.05814158,122.9239573,137.4420764,,110.4747251,,,
77.55703625,106.9387269,148.9288299,,111.141531,,,
84.6510962,109.3845324,146.8550288,,113.6302191,,,
75.16558916,109.1457287,140.4779097,,108.2630758,,,
84.74454358,106.0837403,141.922864,,110.9170493,,,
74.87213345,109.7080301,128.6725331,,104.4175655,,,
76.30145592,107.9726937,142.7337324,,109.0026274,,,
70.88269455,108.4963807,137.778073,,105.7190494,,,
74.57478887,103.6675064,142.0256893,,106.7559949,,,
75.74854659,109.5203529,137.8349357,,107.7012784,,,
98.44198575,118.4214603,138.9783683,,118.6139381,,,
79.20099179,112.1304965,140.1567465,,110.4960782,,,
77.40727835,104.1836463,139.4916841,,107.0275362,,,
73.06162137,118.9592754,131.507934,,107.8429436,,,
75.76692185,113.4413609,140.1563368,,109.7882065,,,
71.52006157,103.9901258,149.1674535,,108.2258803,,,
83.45321337,118.3796709,143.3387656,,115.0572166,,,
75.62388695,114.2657215,134.9305355,,108.2733813,,,
80.86770631,105.8348204,138.3570918,,108.3532062,,,
80.88334069,107.009486,137.1429073,,108.3452446,,,
72.90340994,114.0211206,129.3541784,,105.4262363,,,
78.12296407,108.7975339,139.3945034,,108.7716671,,,
77.63696822,116.4303166,135.5886484,,109.8853111,,,
77.75797038,118.6560443,141.2093213,,112.541112,,,
83.63916814,104.1687124,132.8948902,,106.9009236,,,
74.79470045,101.9554737,135.1439883,,103.9647208,,,
73.5035475,107.5390199,137.4768838,,106.1731504,,,
79.19269808,113.1982183,134.0978444,,108.8295869,,,
68.84611921,104.6601937,148.0642426,,107.1901852,,,
78.93410166,105.5968807,130.2982255,,104.9430693,,,
79.02598581,103.2579735,132.5391925,,104.9410506,,,
73.46912435,107.0666262,138.2640254,,106.266592,,,
86.95049595,113.0093551,137.2166047,,112.3921519,,,
77.80930019,111.3290755,141.4509623,,110.196446,,,
78.25087912,110.358495,132.0096892,,106.8730211,,,
75.52941323,110.0027482,139.7741354,,108.4354323,,,
74.28207224,101.9892206,135.4424335,,103.9045755,,,
78.3619922,109.086544,134.8575844,,107.4353735,,,
82.05761919,112.666979,143.7170274,,112.8138752,,,
74.59085802,110.5699933,144.7802153,,109.9803556,,,
73.2194261,103.8130823,138.702406,,105.2449715,,,
75.39393522,103.0215268,142.5074866,,106.9743162,,,
77.4284582,122.6562514,133.9528332,,111.3458476,,,
80.74754496,107.7900045,136.3265802,,108.2880432,,,
